,date,zip_code,hospitalization_rate
6562,8/2020,10016,2.0
6563,8/2020,10017,0.0
6564,8/2020,10018,0.0
6565,8/2020,10019,2.3
6566,8/2020,10021,2.2
6567,8/2020,10022,6.5
6568,8/2020,10023,3.2
6569,8/2020,10024,3.4
6570,8/2020,10025,8.7
6571,8/2020,10026,10.3
6572,8/2020,10027,6.3
6573,8/2020,10028,2.1
6574,8/2020,10029,11.5
6575,8/2020,10030,20.5
6576,8/2020,10031,6.8
6577,8/2020,10032,17.4
6578,8/2020,10033,13.7
6579,8/2020,10034,7.1
6580,8/2020,10035,17.0
6581,8/2020,10036,11.0
6582,8/2020,10037,14.4
6583,8/2020,10038,8.7
6584,8/2020,10039,22.1
6585,8/2020,10040,6.8
6586,8/2020,10044,17.1
6587,8/2020,10065,0.0
6588,8/2020,10069,0.0
6589,8/2020,10075,0.0
6590,8/2020,10128,0.0
6591,8/2020,10280,0.0
6592,8/2020,10282,0.0
6593,8/2020,10301,5.1
6594,8/2020,10302,16.2
6595,8/2020,10303,18.9
6596,8/2020,10304,9.5
6597,8/2020,10305,4.7
6598,8/2020,10306,11.4
6599,8/2020,10307,0.0
6600,8/2020,10308,10.1
6601,8/2020,10309,9.1
6602,8/2020,10310,21.3
6603,8/2020,10312,3.3
6604,8/2020,10314,7.6
6605,8/2020,10451,33.8
6606,8/2020,10452,18.6
6607,8/2020,10453,19.1
6608,8/2020,10454,15.9
6609,8/2020,10455,16.7
6610,8/2020,10456,12.9
6611,8/2020,10457,21.7
6612,8/2020,10458,20.5
6613,8/2020,10459,16.7
6614,8/2020,10460,28.9
6615,8/2020,10461,16.3
6616,8/2020,10462,15.9
6617,8/2020,10463,5.7
6618,8/2020,10464,0.0
6619,8/2020,10465,7.0
6620,8/2020,10466,16.8
6621,8/2020,10467,21.6
6622,8/2020,10468,15.4
6623,8/2020,10469,13.8
6624,8/2020,10470,40.0
6625,8/2020,10471,4.7
6626,8/2020,10472,17.7
6627,8/2020,10473,16.9
6628,8/2020,10474,16.7
6629,8/2020,10475,7.0
6630,8/2020,11004,10.6
6631,8/2020,11101,8.1
6632,8/2020,11102,6.7
6633,8/2020,11103,17.2
6634,8/2020,11104,3.9
6635,8/2020,11105,0.0
6636,8/2020,11106,2.7
6637,8/2020,11109,34.7
6638,8/2020,11201,0.0
6639,8/2020,11203,6.8
6640,8/2020,11204,15.6
6641,8/2020,11205,24.3
6642,8/2020,11206,15.0
6643,8/2020,11207,13.5
6644,8/2020,11208,11.5
6645,8/2020,11209,16.3
6646,8/2020,11210,6.1
6647,8/2020,11211,8.9
6648,8/2020,11212,9.5
6649,8/2020,11213,12.4
6650,8/2020,11214,15.1
6651,8/2020,11215,5.7
6652,8/2020,11216,5.5
6653,8/2020,11217,2.4
6654,8/2020,11218,10.8
6655,8/2020,11219,21.1
6656,8/2020,11220,16.9
6657,8/2020,11221,8.6
6658,8/2020,11222,8.3
6659,8/2020,11223,8.6
6660,8/2020,11224,15.1
6661,8/2020,11225,13.9
6662,8/2020,11226,8.2
6663,8/2020,11228,11.1
6664,8/2020,11229,10.8
6665,8/2020,11230,14.6
6666,8/2020,11231,5.4
6667,8/2020,11232,22.2
6668,8/2020,11233,2.7
6669,8/2020,11234,10.6
6670,8/2020,11235,23.0
6671,8/2020,11236,10.3
6672,8/2020,11237,14.6
6673,8/2020,11238,5.6
6674,8/2020,11239,7.7
6675,8/2020,11354,26.0
6676,8/2020,11355,11.4
6677,8/2020,11356,13.1
6678,8/2020,11357,12.9
6679,8/2020,11358,2.8
6680,8/2020,11360,0.0
6681,8/2020,11361,0.0
6682,8/2020,11362,0.0
6683,8/2020,11363,0.0
6684,8/2020,11364,2.8
6685,8/2020,11365,4.6
6686,8/2020,11366,0.0
6687,8/2020,11367,17.2
6688,8/2020,11368,21.7
6689,8/2020,11369,5.9
6690,8/2020,11370,28.3
6691,8/2020,11372,16.5
6692,8/2020,11373,10.9
6693,8/2020,11374,19.3
6694,8/2020,11375,21.0
6695,8/2020,11377,8.3
6696,8/2020,11378,16.6
6697,8/2020,11379,10.9
6698,8/2020,11385,3.9
6699,8/2020,11411,0.0
6700,8/2020,11412,2.6
6701,8/2020,11413,4.6
6702,8/2020,11414,10.6
6703,8/2020,11415,10.6
6704,8/2020,11416,18.9
6705,8/2020,11417,3.2
6706,8/2020,11418,5.3
6707,8/2020,11419,10.3
6708,8/2020,11420,6.3
6709,8/2020,11421,12.5
6710,8/2020,11422,3.1
6711,8/2020,11423,16.1
6712,8/2020,11426,19.8
6713,8/2020,11427,4.2
6714,8/2020,11428,5.4
6715,8/2020,11429,3.6
6716,8/2020,11432,14.8
6717,8/2020,11433,16.4
6718,8/2020,11434,6.0
6719,8/2020,11435,3.4
6720,8/2020,11436,15.0
6721,8/2020,11691,19.4
6722,8/2020,11692,14.3
6723,8/2020,11693,0.0
6724,8/2020,11694,0.0
6725,8/2020,11697,0.0
6726,9/2020,10001,3.6
6727,9/2020,10002,10.6
6728,9/2020,10003,0.0
6729,9/2020,10004,0.0
6730,9/2020,10005,0.0
6731,9/2020,10006,0.0
6732,9/2020,10007,0.0
6733,9/2020,10009,1.7
6734,9/2020,10010,6.0
6735,9/2020,10011,4.0
6736,9/2020,10012,4.3
6737,9/2020,10013,6.9
6738,9/2020,10014,6.6
6739,9/2020,10016,2.0
6740,9/2020,10017,6.4
6741,9/2020,10018,8.5
6742,9/2020,10019,0.0
6743,9/2020,10021,4.4
6744,9/2020,10022,0.0
6745,9/2020,10023,3.2
6746,9/2020,10024,6.8
6747,9/2020,10025,5.5
6748,9/2020,10026,7.8
6749,9/2020,10027,9.5
6750,9/2020,10028,0.0
6751,9/2020,10029,8.9
6752,9/2020,10030,10.2
6753,9/2020,10031,6.8
6754,9/2020,10032,6.3
6755,9/2020,10033,10.3
6756,9/2020,10034,11.8
6757,9/2020,10035,5.7
6758,9/2020,10036,11.0
6759,9/2020,10037,14.4
6760,9/2020,10038,4.4
6761,9/2020,10039,7.4
6762,9/2020,10040,11.4
6763,9/2020,10044,0.0
6764,9/2020,10065,0.0
6765,9/2020,10069,15.9
6766,9/2020,10075,17.4
6767,9/2020,10128,3.4
6768,9/2020,10280,0.0
6769,9/2020,10282,0.0
6770,9/2020,10301,7.7
6771,9/2020,10302,16.2
6772,9/2020,10303,3.8
6773,9/2020,10304,2.4
6774,9/2020,10305,0.0
6775,9/2020,10306,5.7
6776,9/2020,10307,13.4
6777,9/2020,10308,6.7
6778,9/2020,10309,12.1
6779,9/2020,10310,17.1
6780,9/2020,10312,6.6
6781,9/2020,10314,10.8
6782,9/2020,10451,8.4
6783,9/2020,10452,18.6
6784,9/2020,10453,15.3
6785,9/2020,10454,13.2
6786,9/2020,10455,7.2
6787,9/2020,10456,11.8
6788,9/2020,10457,9.5
6789,9/2020,10458,8.5
6790,9/2020,10459,20.9
6791,9/2020,10460,10.2
6792,9/2020,10461,22.4
6793,9/2020,10462,9.3
6794,9/2020,10463,8.6
6795,9/2020,10464,0.0
6796,9/2020,10465,4.6
6797,9/2020,10466,8.4
6798,9/2020,10467,3.9
6799,9/2020,10468,18.0
6800,9/2020,10469,11.0
6801,9/2020,10470,13.3
6802,9/2020,10471,9.4
6803,9/2020,10472,19.1
6804,9/2020,10473,22.0
6805,9/2020,10474,0.0
6806,9/2020,10475,18.7
6807,9/2020,11004,0.0
6808,9/2020,11101,5.4
6809,9/2020,11102,30.0
6810,9/2020,11103,17.2
6811,9/2020,11104,3.9
6812,9/2020,11105,5.5
6813,9/2020,11106,16.0
6814,9/2020,11109,0.0
6815,9/2020,11201,1.6
6816,9/2020,11203,12.3
6817,9/2020,11204,22.1
6818,9/2020,11205,2.2
6819,9/2020,11206,16.1
6820,9/2020,11207,7.9
6821,9/2020,11208,9.4
6822,9/2020,11209,7.4
6823,9/2020,11210,28.9
6824,9/2020,11211,19.7
6825,9/2020,11212,8.1
6826,9/2020,11213,6.2
6827,9/2020,11214,11.9
6828,9/2020,11215,1.4
6829,9/2020,11216,9.1
6830,9/2020,11217,0.0
6831,9/2020,11218,29.7
6832,9/2020,11219,38.9
6833,9/2020,11220,10.6
6834,9/2020,11221,7.4
6835,9/2020,11222,5.5
6836,9/2020,11223,27.0
6837,9/2020,11224,13.0
6838,9/2020,11225,10.4
6839,9/2020,11226,13.4
6840,9/2020,11228,20.0
6841,9/2020,11229,22.7
6842,9/2020,11230,36.0
6843,9/2020,11231,5.4
6844,9/2020,11232,14.8
6845,9/2020,11233,8.1
6846,9/2020,11234,9.6
6847,9/2020,11235,12.8
6848,9/2020,11236,11.3
6849,9/2020,11237,8.3
6850,9/2020,11238,16.8
6851,9/2020,11239,15.4
6852,9/2020,11354,14.8
6853,9/2020,11355,12.7
6854,9/2020,11356,13.1
6855,9/2020,11357,2.6
6856,9/2020,11358,8.3
6857,9/2020,11360,15.8
6858,9/2020,11361,0.0
6859,9/2020,11362,5.5
6860,9/2020,11363,0.0
6861,9/2020,11364,2.8
6862,9/2020,11365,11.4
6863,9/2020,11366,0.0
6864,9/2020,11367,14.8
6865,9/2020,11368,14.5
6866,9/2020,11369,5.9
6867,9/2020,11370,9.4
6868,9/2020,11372,8.2
6869,9/2020,11373,6.5
6870,9/2020,11374,19.3
6871,9/2020,11375,7.0
6872,9/2020,11377,10.7
6873,9/2020,11378,8.3
6874,9/2020,11379,8.2
6875,9/2020,11385,7.7
6876,9/2020,11411,0.0
6877,9/2020,11412,7.9
6878,9/2020,11413,9.3
6879,9/2020,11414,10.6
6880,9/2020,11415,5.3
6881,9/2020,11416,11.4
6882,9/2020,11417,6.4
6883,9/2020,11418,13.3
6884,9/2020,11419,14.4
6885,9/2020,11420,8.4
6886,9/2020,11421,5.0
6887,9/2020,11422,3.1
6888,9/2020,11423,22.5
6889,9/2020,11426,14.9
6890,9/2020,11427,4.2
6891,9/2020,11428,5.4
6892,9/2020,11429,18.0
6893,9/2020,11432,11.5
6894,9/2020,11433,13.7
6895,9/2020,11434,10.5
6896,9/2020,11435,17.1
6897,9/2020,11436,29.9
6898,9/2020,11691,6.0
6899,9/2020,11692,4.8
6900,9/2020,11693,15.8
6901,9/2020,11694,0.0
6902,9/2020,11697,88.4
6903,10/2020,10001,10.9
6904,10/2020,10002,9.3
6905,10/2020,10003,9.3
6906,10/2020,10004,0.0
6907,10/2020,10005,11.4
6908,10/2020,10006,0.0
6909,10/2020,10007,0.0
6910,10/2020,10009,5.2
6911,10/2020,10010,9.0
6912,10/2020,10011,6.0
6913,10/2020,10012,8.6
6914,10/2020,10013,0.0
6915,10/2020,10014,13.2
6916,10/2020,10016,7.9
6917,10/2020,10017,0.0
6918,10/2020,10018,8.5
6919,10/2020,10019,9.2
6920,10/2020,10021,0.0
6921,10/2020,10022,6.5
6922,10/2020,10023,8.1
6923,10/2020,10024,1.7
6924,10/2020,10025,10.9
6925,10/2020,10026,5.2
6926,10/2020,10027,12.6
6927,10/2020,10028,8.4
6928,10/2020,10029,23.0
6929,10/2020,10030,13.7
6930,10/2020,10031,15.2
6931,10/2020,10032,19.0
6932,10/2020,10033,20.5
6933,10/2020,10034,16.6
6934,10/2020,10035,5.7
6935,10/2020,10036,22.0
6936,10/2020,10037,24.0
6937,10/2020,10038,13.1
6938,10/2020,10039,11.0
6939,10/2020,10040,9.1
6940,10/2020,10044,8.6
6941,10/2020,10065,3.6
6942,10/2020,10069,0.0
6943,10/2020,10075,13.0
6944,10/2020,10128,5.1
6945,10/2020,10280,0.0
6946,10/2020,10282,0.0
6947,10/2020,10301,36.0
6948,10/2020,10302,32.5
6949,10/2020,10303,26.4
6950,10/2020,10304,21.5
6951,10/2020,10305,16.3
6952,10/2020,10306,32.2
6953,10/2020,10307,13.4
6954,10/2020,10308,23.5
6955,10/2020,10309,18.2
6956,10/2020,10310,8.5
6957,10/2020,10312,16.4
6958,10/2020,10314,21.6
6959,10/2020,10451,29.6
6960,10/2020,10452,6.6
6961,10/2020,10453,24.1
6962,10/2020,10454,15.9
6963,10/2020,10455,14.3
6964,10/2020,10456,11.8
6965,10/2020,10457,19.0
6966,10/2020,10458,14.5
6967,10/2020,10459,20.9
6968,10/2020,10460,13.6
6969,10/2020,10461,22.4
6970,10/2020,10462,30.5
6971,10/2020,10463,8.6
6972,10/2020,10464,0.0
6973,10/2020,10465,23.2
6974,10/2020,10466,11.2
6975,10/2020,10467,11.8
6976,10/2020,10468,16.7
6977,10/2020,10469,19.3
6978,10/2020,10470,13.3
6979,10/2020,10471,9.4
6980,10/2020,10472,14.7
6981,10/2020,10473,20.3
6982,10/2020,10474,8.4
6983,10/2020,10475,16.4
6984,10/2020,11004,10.6
6985,10/2020,11101,8.1
6986,10/2020,11102,33.3
6987,10/2020,11103,11.4
6988,10/2020,11104,3.9
6989,10/2020,11105,11.1
6990,10/2020,11106,16.0
6991,10/2020,11109,0.0
6992,10/2020,11201,6.4
6993,10/2020,11203,13.6
6994,10/2020,11204,57.1
6995,10/2020,11205,17.6
6996,10/2020,11206,15.0
6997,10/2020,11207,15.7
6998,10/2020,11208,14.6
6999,10/2020,11209,25.2
7000,10/2020,11210,39.6
7001,10/2020,11211,36.4
7002,10/2020,11212,9.5
7003,10/2020,11213,21.7
7004,10/2020,11214,31.2
7005,10/2020,11215,4.3
7006,10/2020,11216,7.3
7007,10/2020,11217,22.0
7008,10/2020,11218,40.5
7009,10/2020,11219,58.8
7010,10/2020,11220,20.1
7011,10/2020,11221,16.0
7012,10/2020,11222,5.5
7013,10/2020,11223,42.9
7014,10/2020,11224,25.9
7015,10/2020,11225,8.7
7016,10/2020,11226,13.4
7017,10/2020,11228,20.0
7018,10/2020,11229,27.5
7019,10/2020,11230,65.2
7020,10/2020,11231,13.4
7021,10/2020,11232,18.5
7022,10/2020,11233,9.4
7023,10/2020,11234,22.3
7024,10/2020,11235,40.9
7025,10/2020,11236,18.5
7026,10/2020,11237,16.7
7027,10/2020,11238,9.3
7028,10/2020,11239,53.8
7029,10/2020,11354,22.3
7030,10/2020,11355,11.4
7031,10/2020,11356,21.9
7032,10/2020,11357,20.7
7033,10/2020,11358,16.7
7034,10/2020,11360,5.3
7035,10/2020,11361,11.4
7036,10/2020,11362,16.6
7037,10/2020,11363,0.0
7038,10/2020,11364,11.2
7039,10/2020,11365,13.7
7040,10/2020,11366,21.1
7041,10/2020,11367,32.0
7042,10/2020,11368,18.1
7043,10/2020,11369,11.9
7044,10/2020,11370,3.1
7045,10/2020,11372,23.1
7046,10/2020,11373,15.3
7047,10/2020,11374,21.7
7048,10/2020,11375,22.5
7049,10/2020,11377,17.8
7050,10/2020,11378,22.1
7051,10/2020,11379,21.8
7052,10/2020,11385,12.5
7053,10/2020,11411,32.7
7054,10/2020,11412,21.0
7055,10/2020,11413,9.3
7056,10/2020,11414,10.6
7057,10/2020,11415,15.9
7058,10/2020,11416,49.3
7059,10/2020,11417,3.2
7060,10/2020,11418,16.0
7061,10/2020,11419,18.6
7062,10/2020,11420,18.8
7063,10/2020,11421,15.0
7064,10/2020,11422,12.3
7065,10/2020,11423,28.9
7066,10/2020,11426,9.9
7067,10/2020,11427,29.7
7068,10/2020,11428,32.3
7069,10/2020,11429,14.4
7070,10/2020,11432,28.0
7071,10/2020,11433,13.7
7072,10/2020,11434,16.5
7073,10/2020,11435,12.0
7074,10/2020,11436,15.0
7075,10/2020,11691,28.4
7076,10/2020,11692,9.5
7077,10/2020,11693,0.0
7078,10/2020,11694,0.0
7079,10/2020,11697,0.0
7080,11/2020,10001,10.9
7081,11/2020,10002,35.8
7082,11/2020,10003,11.1
7083,11/2020,10004,134.6
7084,11/2020,10005,22.8
7085,11/2020,10006,0.0
7086,11/2020,10007,14.3
7087,11/2020,10009,22.7
7088,11/2020,10010,9.0
7089,11/2020,10011,14.1
7090,11/2020,10012,4.3
7091,11/2020,10013,24.3
7092,11/2020,10014,9.9
7093,11/2020,10016,19.6
7094,11/2020,10017,6.4
7095,11/2020,10018,25.4
7096,11/2020,10019,13.8
7097,11/2020,10021,34.9
7098,11/2020,10022,32.4
7099,11/2020,10023,8.1
7100,11/2020,10024,24.0
7101,11/2020,10025,38.2
7102,11/2020,10026,25.9
7103,11/2020,10027,26.8
7104,11/2020,10028,6.3
7105,11/2020,10029,29.4
7106,11/2020,10030,37.6
7107,11/2020,10031,44.1
7108,11/2020,10032,52.3
7109,11/2020,10033,44.4
7110,11/2020,10034,21.3
7111,11/2020,10035,28.4
7112,11/2020,10036,29.4
7113,11/2020,10037,9.6
7114,11/2020,10038,39.4
7115,11/2020,10039,22.1
7116,11/2020,10040,52.3
7117,11/2020,10044,25.7
7118,11/2020,10065,21.5
7119,11/2020,10069,15.9
7120,11/2020,10075,0.0
7121,11/2020,10128,17.1
7122,11/2020,10280,0.0
7123,11/2020,10282,0.0
7124,11/2020,10301,66.8
7125,11/2020,10302,75.7
7126,11/2020,10303,64.1
7127,11/2020,10304,74.0
7128,11/2020,10305,56.0
7129,11/2020,10306,151.5
7130,11/2020,10307,80.5
7131,11/2020,10308,57.0
7132,11/2020,10309,51.6
7133,11/2020,10310,72.5
7134,11/2020,10312,63.9
7135,11/2020,10314,85.4
7136,11/2020,10451,57.0
7137,11/2020,10452,47.9
7138,11/2020,10453,44.5
7139,11/2020,10454,39.7
7140,11/2020,10455,35.8
7141,11/2020,10456,34.3
7142,11/2020,10457,61.0
7143,11/2020,10458,42.3
7144,11/2020,10459,62.7
7145,11/2020,10460,44.2
7146,11/2020,10461,50.9
7147,11/2020,10462,55.8
7148,11/2020,10463,48.6
7149,11/2020,10464,23.3
7150,11/2020,10465,32.5
7151,11/2020,10466,28.0
7152,11/2020,10467,37.2
7153,11/2020,10468,27.0
7154,11/2020,10469,24.8
7155,11/2020,10470,40.0
7156,11/2020,10471,33.0
7157,11/2020,10472,45.6
7158,11/2020,10473,50.8
7159,11/2020,10474,25.1
7160,11/2020,10475,11.7
7161,11/2020,11004,31.7
7162,11/2020,11101,16.3
7163,11/2020,11102,36.6
7164,11/2020,11103,20.0
7165,11/2020,11104,23.6
7166,11/2020,11105,49.7
7167,11/2020,11106,32.1
7168,11/2020,11109,0.0
7169,11/2020,11201,11.2
7170,11/2020,11203,38.2
7171,11/2020,11204,28.5
7172,11/2020,11205,28.7
7173,11/2020,11206,20.8
7174,11/2020,11207,48.3
7175,11/2020,11208,70.1
7176,11/2020,11209,37.0
7177,11/2020,11210,36.5
7178,11/2020,11211,28.5
7179,11/2020,11212,60.8
7180,11/2020,11213,38.7
7181,11/2020,11214,42.0
7182,11/2020,11215,14.4
7183,11/2020,11216,16.4
7184,11/2020,11217,14.7
7185,11/2020,11218,24.3
7186,11/2020,11219,47.7
7187,11/2020,11220,30.7
7188,11/2020,11221,23.3
7189,11/2020,11222,8.3
7190,11/2020,11223,44.2
7191,11/2020,11224,47.5
7192,11/2020,11225,17.4
7193,11/2020,11226,22.6
7194,11/2020,11228,15.6
7195,11/2020,11229,37.1
7196,11/2020,11230,66.4
7197,11/2020,11231,13.4
7198,11/2020,11232,44.3
7199,11/2020,11233,30.9
7200,11/2020,11234,27.6
7201,11/2020,11235,55.0
7202,11/2020,11236,24.7
7203,11/2020,11237,22.9
7204,11/2020,11238,18.7
7205,11/2020,11239,69.1
7206,11/2020,11354,46.4
7207,11/2020,11355,35.5
7208,11/2020,11356,48.2
7209,11/2020,11357,59.4
7210,11/2020,11358,38.9
7211,11/2020,11360,36.8
7212,11/2020,11361,22.8
7213,11/2020,11362,38.7
7214,11/2020,11363,14.8
7215,11/2020,11364,25.2
7216,11/2020,11365,32.0
7217,11/2020,11366,42.2
7218,11/2020,11367,27.0
7219,11/2020,11368,36.2
7220,11/2020,11369,65.4
7221,11/2020,11370,50.4
7222,11/2020,11372,52.7
7223,11/2020,11373,49.1
7224,11/2020,11374,41.1
7225,11/2020,11375,47.7
7226,11/2020,11377,35.7
7227,11/2020,11378,19.4
7228,11/2020,11379,35.5
7229,11/2020,11385,33.8
7230,11/2020,11411,28.1
7231,11/2020,11412,49.9
7232,11/2020,11413,16.2
7233,11/2020,11414,38.8
7234,11/2020,11415,42.4
7235,11/2020,11416,30.3
7236,11/2020,11417,51.5
7237,11/2020,11418,53.2
7238,11/2020,11419,33.0
7239,11/2020,11420,29.3
7240,11/2020,11421,35.0
7241,11/2020,11422,46.3
7242,11/2020,11423,57.8
7243,11/2020,11426,54.6
7244,11/2020,11427,46.7
7245,11/2020,11428,64.6
7246,11/2020,11429,46.7
7247,11/2020,11432,67.5
7248,11/2020,11433,46.5
7249,11/2020,11434,34.5
7250,11/2020,11435,41.1
7251,11/2020,11436,34.9
7252,11/2020,11691,35.9
7253,11/2020,11692,19.0
7254,11/2020,11693,31.6
7255,11/2020,11694,9.6
7256,11/2020,11697,59.0
7257,12/2020,10001,54.3
7258,12/2020,10002,154.0
7259,12/2020,10003,29.6
7260,12/2020,10004,134.6
7261,12/2020,10005,0.0
7262,12/2020,10006,0.0
7263,12/2020,10007,14.3
7264,12/2020,10009,70.0
7265,12/2020,10010,33.0
7266,12/2020,10011,40.2
7267,12/2020,10012,25.9
7268,12/2020,10013,34.7
7269,12/2020,10014,26.4
7270,12/2020,10016,43.2
7271,12/2020,10017,76.9
7272,12/2020,10018,25.4
7273,12/2020,10019,62.0
7274,12/2020,10021,58.9
7275,12/2020,10022,48.5
7276,12/2020,10023,27.5
7277,12/2020,10024,36.0
7278,12/2020,10025,55.7
7279,12/2020,10026,72.4
7280,12/2020,10027,42.6
7281,12/2020,10028,25.3
7282,12/2020,10029,98.4
7283,12/2020,10030,82.0
7284,12/2020,10031,105.0
7285,12/2020,10032,103.1
7286,12/2020,10033,87.2
7287,12/2020,10034,71.0
7288,12/2020,10035,141.9
7289,12/2020,10036,62.4
7290,12/2020,10037,129.8
7291,12/2020,10038,78.7
7292,12/2020,10039,95.7
7293,12/2020,10040,86.4
7294,12/2020,10044,34.3
7295,12/2020,10065,50.2
7296,12/2020,10069,111.4
7297,12/2020,10075,52.1
7298,12/2020,10128,51.2
7299,12/2020,10280,32.1
7300,12/2020,10282,53.8
7301,12/2020,10301,131.1
7302,12/2020,10302,183.9
7303,12/2020,10303,86.8
7304,12/2020,10304,174.3
7305,12/2020,10305,158.7
7306,12/2020,10306,161.0
7307,12/2020,10307,67.1
7308,12/2020,10308,93.9
7309,12/2020,10309,130.5
7310,12/2020,10310,140.8
7311,12/2020,10312,98.3
7312,12/2020,10314,148.1
7313,12/2020,10451,82.3
7314,12/2020,10452,99.7
7315,12/2020,10453,113.1
7316,12/2020,10454,134.8
7317,12/2020,10455,83.5
7318,12/2020,10456,103.0
7319,12/2020,10457,103.1
7320,12/2020,10458,106.4
7321,12/2020,10459,100.3
7322,12/2020,10460,117.2
7323,12/2020,10461,112.0
7324,12/2020,10462,100.9
7325,12/2020,10463,100.0
7326,12/2020,10464,23.3
7327,12/2020,10465,109.0
7328,12/2020,10466,70.1
7329,12/2020,10467,88.2
7330,12/2020,10468,99.0
7331,12/2020,10469,97.8
7332,12/2020,10470,120.1
7333,12/2020,10471,56.5
7334,12/2020,10472,122.1
7335,12/2020,10473,148.9
7336,12/2020,10474,91.9
7337,12/2020,10475,81.9
7338,12/2020,11004,105.5
7339,12/2020,11101,67.9
7340,12/2020,11102,123.1
7341,12/2020,11103,54.4
7342,12/2020,11104,94.4
7343,12/2020,11105,93.9
7344,12/2020,11106,61.5
7345,12/2020,11109,17.4
7346,12/2020,11201,33.7
7347,12/2020,11203,91.4
7348,12/2020,11204,83.0
7349,12/2020,11205,59.6
7350,12/2020,11206,69.2
7351,12/2020,11207,105.6
7352,12/2020,11208,135.0
7353,12/2020,11209,81.5
7354,12/2020,11210,63.9
7355,12/2020,11211,47.2
7356,12/2020,11212,102.7
7357,12/2020,11213,71.2
7358,12/2020,11214,112.1
7359,12/2020,11215,33.0
7360,12/2020,11216,65.7
7361,12/2020,11217,26.9
7362,12/2020,11218,98.7
7363,12/2020,11219,77.7
7364,12/2020,11220,92.0
7365,12/2020,11221,67.5
7366,12/2020,11222,27.7
7367,12/2020,11223,137.4
7368,12/2020,11224,177.2
7369,12/2020,11225,52.2
7370,12/2020,11226,56.5
7371,12/2020,11228,91.1
7372,12/2020,11229,118.5
7373,12/2020,11230,145.1
7374,12/2020,11231,37.5
7375,12/2020,11232,62.8
7376,12/2020,11233,67.3
7377,12/2020,11234,91.4
7378,12/2020,11235,216.1
7379,12/2020,11236,70.0
7380,12/2020,11237,56.2
7381,12/2020,11238,54.2
7382,12/2020,11239,207.3
7383,12/2020,11354,113.1
7384,12/2020,11355,150.9
7385,12/2020,11356,70.1
7386,12/2020,11357,59.4
7387,12/2020,11358,72.2
7388,12/2020,11360,126.0
7389,12/2020,11361,75.8
7390,12/2020,11362,82.9
7391,12/2020,11363,133.6
7392,12/2020,11364,67.2
7393,12/2020,11365,63.9
7394,12/2020,11366,77.4
7395,12/2020,11367,100.8
7396,12/2020,11368,93.3
7397,12/2020,11369,127.9
7398,12/2020,11370,88.1
7399,12/2020,11372,103.8
7400,12/2020,11373,100.4
7401,12/2020,11374,99.0
7402,12/2020,11375,67.4
7403,12/2020,11377,110.7
7404,12/2020,11378,63.6
7405,12/2020,11379,84.6
7406,12/2020,11385,63.7
7407,12/2020,11411,46.8
7408,12/2020,11412,49.9
7409,12/2020,11413,62.5
7410,12/2020,11414,119.9
7411,12/2020,11415,68.9
7412,12/2020,11416,140.2
7413,12/2020,11417,99.9
7414,12/2020,11418,125.0
7415,12/2020,11419,154.6
7416,12/2020,11420,102.4
7417,12/2020,11421,114.9
7418,12/2020,11422,108.1
7419,12/2020,11423,102.8
7420,12/2020,11426,94.2
7421,12/2020,11427,63.6
7422,12/2020,11428,86.1
7423,12/2020,11429,107.9
7424,12/2020,11432,144.8
7425,12/2020,11433,90.4
7426,12/2020,11434,106.3
7427,12/2020,11435,106.1
7428,12/2020,11436,134.7
7429,12/2020,11691,94.2
7430,12/2020,11692,47.6
7431,12/2020,11693,71.0
7432,12/2020,11694,57.7
7433,12/2020,11697,147.4
7434,1/2021,10001,90.5
7435,1/2021,10002,163.3
7436,1/2021,10003,50.0
7437,1/2021,10004,67.3
7438,1/2021,10005,11.4
7439,1/2021,10006,0.0
7440,1/2021,10007,0.0
7441,1/2021,10009,101.5
7442,1/2021,10010,78.0
7443,1/2021,10011,38.2
7444,1/2021,10012,69.1
7445,1/2021,10013,72.9
7446,1/2021,10014,26.4
7447,1/2021,10016,68.7
7448,1/2021,10017,38.4
7449,1/2021,10018,33.9
7450,1/2021,10019,91.9
7451,1/2021,10021,54.5
7452,1/2021,10022,74.4
7453,1/2021,10023,61.5
7454,1/2021,10024,58.2
7455,1/2021,10025,97.1
7456,1/2021,10026,111.2
7457,1/2021,10027,135.7
7458,1/2021,10028,52.8
7459,1/2021,10029,170.0
7460,1/2021,10030,112.7
7461,1/2021,10031,96.6
7462,1/2021,10032,180.8
7463,1/2021,10033,135.0
7464,1/2021,10034,137.3
7465,1/2021,10035,96.5
7466,1/2021,10036,91.8
7467,1/2021,10037,182.8
7468,1/2021,10038,166.2
7469,1/2021,10039,125.1
7470,1/2021,10040,125.1
7471,1/2021,10044,60.0
7472,1/2021,10065,32.3
7473,1/2021,10069,63.6
7474,1/2021,10075,78.1
7475,1/2021,10128,64.9
7476,1/2021,10280,64.2
7477,1/2021,10282,35.9
7478,1/2021,10301,133.7
7479,1/2021,10302,173.1
7480,1/2021,10303,128.2
7481,1/2021,10304,183.8
7482,1/2021,10305,163.3
7483,1/2021,10306,159.1
7484,1/2021,10307,181.1
7485,1/2021,10308,117.4
7486,1/2021,10309,154.8
7487,1/2021,10310,128.0
7488,1/2021,10312,152.3
7489,1/2021,10314,163.2
7490,1/2021,10451,160.4
7491,1/2021,10452,160.9
7492,1/2021,10453,144.9
7493,1/2021,10454,187.7
